topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.0020287456	0.0019750278	0.0020140703	0.0021094233	0.002147155	0.002211615	0.96112674	0.002025704	0.0020422267	0.0021517412	0.0019679165	0.0020285253	0.00198242	0.002085563	0.0020734589	0.0020195271	0.0020037042	0.0020181977	0.002005741	0.0019825068
0.049464777	0.04815503	0.049106967	0.051431857	0.052351832	0.053923488	0.052193806	0.049390614	0.04979347	0.052463647	0.047981646	0.04945941	0.04833527	0.050850093	0.050554972	0.04924001	0.048854217	0.0492076	0.048903883	0.04833739
0.007834038	0.007626605	0.007777369	0.84976953	0.008291278	0.008540191	0.008266251	0.007822292	0.007886095	0.008308987	0.0075991447	0.0078331875	0.0076551507	0.008053439	0.008006698	0.0077984403	0.0077373395	0.007793307	0.0077452054	0.007655486
0.015825532	0.015406498	0.015711056	0.01645487	0.016749203	0.017252032	0.016698645	0.015801806	0.015930694	0.016784977	0.015351025	0.015823815	0.015464163	0.016268745	0.016174324	0.015753621	0.015630193	0.6958079	0.015646081	0.01546484
0.30917114	0.01149711	0.011724386	0.012279458	0.012499105	0.012874341	0.012461375	0.011792108	0.011888291	0.012525801	0.47534236	0.011808532	0.011540143	0.012140562	0.012070101	0.011756151	0.011664042	0.011748413	0.0116759	0.0115406485
0.015825514	0.015406479	0.015711037	0.69651985	0.016749183	0.017252011	0.016698625	0.015801786	0.015930673	0.016784957	0.015351007	0.015823795	0.015464144	0.016268725	0.016174305	0.015753603	0.015630173	0.015743233	0.015646063	0.015464822
0.6958899	0.015406509	0.015711067	0.016454883	0.016749216	0.017252045	0.016698657	0.015801817	0.015930705	0.016784988	0.015351037	0.015823826	0.015464175	0.016268756	0.016174337	0.015753632	0.015630204	0.015743263	0.015646093	0.015464852
0.023979288	0.023344355	0.02380583	0.024932878	0.02537886	0.026140759	0.025302252	0.5391683	0.02413863	0.025433065	0.023260303	0.023976685	0.023431731	0.024650855	0.024507787	0.023870327	0.023683304	0.023854615	0.02370738	0.023432758
0.31813824	0.002842309	0.002898496	0.0030357207	0.0030900217	0.0031827872	0.003080694	0.0029152383	0.0029390166	0.0030966213	0.0028320749	0.0029192988	0.0028529475	0.6287586	0.0029839633	0.002906349	0.0028835777	0.002904436	0.0028865093	0.0028530725
0.023979254	0.023344323	0.023805797	0.024932843	0.025378825	0.026140722	0.025302216	0.023943301	0.5393643	0.02543303	0.02326027	0.023976652	0.023431698	0.02465082	0.024507752	0.023870293	0.02368327	0.023854582	0.023707347	0.023432724
0.023979254	0.023344323	0.023805797	0.024932843	0.025378825	0.026140722	0.025302216	0.023943301	0.024138596	0.02543303	0.02326027	0.023976652	0.023431698	0.02465082	0.024507752	0.023870293	0.53890896	0.023854582	0.023707347	0.023432724
0.023979306	0.023344373	0.023805847	0.5401575	0.02537888	0.02614078	0.02530227	0.023943353	0.024138648	0.025433084	0.02326032	0.023976702	0.023431748	0.024650874	0.024507806	0.023870345	0.02368332	0.023854634	0.023707397	0.023432774
0.0094196005	0.009170185	0.009351462	0.009794192	0.0099693835	0.010268674	0.6006846	0.009405478	0.009482194	0.009990676	0.009137167	0.009418578	0.009204508	0.009683407	0.009627207	0.009376798	0.22812758	0.009370626	0.009312789	0.009204911
0.011809805	0.011497101	0.011724377	0.012279449	0.012499095	0.012874331	0.012461365	0.7730403	0.011888281	0.012525791	0.011455704	0.011808523	0.0115401335	0.0121405525	0.012070091	0.011756142	0.011664033	0.011748404	0.011675891	0.011540639
0.003338471	0.0032500739	0.0033143219	0.003471233	0.003533324	0.003639398	0.8258726	0.003333466	0.0033606554	0.0035408705	0.0032383718	0.0033381088	0.11342039	0.0034319689	0.0034120504	0.0033233012	0.0032972633	0.0033211138	0.0033006154	0.0032623815
